[09:48:30] [Server thread/INFO] (Minecraft) [Player874: Teleported Player874 to -6.500000, 400.000000, 2.500000]
[09:48:30] [Server thread/INFO] (Minecraft) Saving and pausing game...
[09:48:30] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[09:48:30] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[09:48:30] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/gitdminingdim:gitdmining
[09:48:30] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
[09:48:30] [Render thread/INFO] (Minecraft) [CHAT] Teleported Player874 to -6.500000, 400.000000, 2.500000
[09:48:51] [Render thread/INFO] (Minecraft) Loaded 2 advancements
[09:49:13] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:35] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:50:36] [Render thread/INFO] (Minecraft) Loaded 4 advancements
[09:50:41] [Render thread/INFO] (Minecraft) Loaded 6 advancements
[09:50:42] [Render thread/INFO] (Minecraft) Loaded 8 advancements
[09:50:44] [Render thread/INFO] (Minecraft) Loaded 10 advancements
[09:50:46] [Render thread/INFO] (Minecraft) Loaded 12 advancements
[09:50:48] [Render thread/INFO] (Minecraft) Loaded 14 advancements
[09:50:50] [Render thread/INFO] (Minecraft) Loaded 16 advancements
[09:50:52] [Render thread/INFO] (Minecraft) Loaded 18 advancements
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:06] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:07] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:07] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:07] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:07] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:07] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:07] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:22] [Server thread/INFO] (Minecraft) Saving and pausing game...
[09:51:22] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[09:51:22] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[09:51:22] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/gitdminingdim:gitdmining
[09:51:22] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:24] [Thread-18/INFO] (Minecraft) OpenGL debug message: id=1282, source=API, type=ERROR, severity=HIGH, message='GL_INVALID_OPERATION error generated. Target buffer must be bound.'
[09:51:28] [Server thread/INFO] (Minecraft) Saving and pausing game...
[09:51:28] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[09:51:28] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[09:51:28] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/gitdminingdim:gitdmining
[09:51:28] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
[09:51:34] [Server thread/INFO] (Minecraft) [Player874: Teleported Player874 to -6.300000, 400.000000, 3.687676]
[09:51:34] [Render thread/INFO] (Minecraft) [CHAT] Teleported Player874 to -6.300000, 400.000000, 3.687676
[09:51:41] [Server thread/INFO] (Minecraft) Saving and pausing game...
[09:51:41] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[09:51:41] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[09:51:41] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/gitdminingdim:gitdmining
[09:51:41] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
[09:51:42] [Server thread/INFO] (Minecraft) Player874 lost connection: Disconnected
[09:51:42] [Server thread/INFO] (Minecraft) Player874 left the game
[09:51:42] [Server thread/INFO] (Minecraft) Stopping singleplayer server as player logged out
[09:51:42] [Server thread/INFO] (Minecraft) Stopping server
[09:51:42] [Server thread/INFO] (Minecraft) Saving players
[09:51:42] [Server thread/INFO] (Minecraft) Saving worlds
[09:51:44] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:overworld
[09:51:44] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_nether
[09:51:44] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/gitdminingdim:gitdmining
[09:51:45] [Server thread/INFO] (Minecraft) Saving chunks for level 'ServerLevel[New World]'/minecraft:the_end
[09:51:45] [Server thread/INFO] (Minecraft) ThreadedAnvilChunkStorage (New World (3)): All chunks are saved
[09:51:45] [Server thread/INFO] (Minecraft) ThreadedAnvilChunkStorage (DIM-1): All chunks are saved
[09:51:45] [Server thread/INFO] (Minecraft) ThreadedAnvilChunkStorage (gitdmining): All chunks are saved
[09:51:45] [Server thread/INFO] (Minecraft) ThreadedAnvilChunkStorage (DIM1): All chunks are saved
[09:51:45] [Server thread/INFO] (Minecraft) ThreadedAnvilChunkStorage: All dimensions are saved
[09:51:45] [Render thread/INFO] (gitdminingdim) This line is printed by an example mod mixin!
[09:51:51] [Render thread/INFO] (Minecraft) Stopping!
